"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"1636","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",907.572780273076,"within_100m_to_1000m","IRL_051_MZB_LO_514__IRL_051_MZB_LO_587","j","second data call; new data","IR0587","IRL_051_MZB_LO_587","GLASHAWEE (ALLOW)",52.2983636,-8.9940547,2009,2020,12,5
"1637","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",353.773810826809,"within_100m_to_1000m","IRL_051_MZB_LO_553__IRL_051_MZB_LO_590","i","second data call; new data","IR0553","IRL_051_MZB_LO_553","BRIDE (BLACKWATER)",52.1009645,-8.0016362,2009,2021,13,5
"1638","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",353.773810826809,"within_100m_to_1000m","IRL_051_MZB_LO_553__IRL_051_MZB_LO_590","j","second data call; new data","IR0590","IRL_051_MZB_LO_590","GLENABOY",52.0990244,-8.0059544,2009,2021,13,5
"1639","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",738.532298309063,"within_100m_to_1000m","IRL_051_MZB_LO_599__IRL_051_MZB_LO_607","i","second data call; new data","IR0599","IRL_051_MZB_LO_599","KNOPPOGE",52.0543007,-8.2530595,2009,2021,13,5
"1640","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",738.532298309063,"within_100m_to_1000m","IRL_051_MZB_LO_599__IRL_051_MZB_LO_607","j","second data call; new data","IR0607","IRL_051_MZB_LO_607","OWENAGEERAGH",52.0541134,-8.2419163,2009,2021,13,5
"1641","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",531.501261169998,"within_100m_to_1000m","IRL_051_MZB_LO_566__IRL_051_MZB_LO_609","i","second data call; new data","IR0566","IRL_051_MZB_LO_566","DALUA",52.1882173,-8.9263519,2009,2020,12,5
"1642","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",531.501261169998,"within_100m_to_1000m","IRL_051_MZB_LO_566__IRL_051_MZB_LO_609","j","second data call; new data","IR0609","IRL_051_MZB_LO_609","OWENANARE",52.1915955,-8.9322283,2009,2019,11,5
"1643","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",402.732420629558,"within_100m_to_1000m","IRL_051_MZB_LO_591__IRL_051_MZB_LO_617","i","second data call; new data","IR0591","IRL_051_MZB_LO_591","GLENAKEEFE",52.1671784,-7.9243264,2009,2021,13,5
"1644","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",402.732420629558,"within_100m_to_1000m","IRL_051_MZB_LO_591__IRL_051_MZB_LO_617","j","second data call; new data","IR0617","IRL_051_MZB_LO_617","OWENNASHAD",52.1667568,-7.9303816,2012,2021,10,5
"1645","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",710.14276788054,"within_100m_to_1000m","IRL_051_MZB_LO_612__IRL_051_MZB_LO_623","i","second data call; new data","IR0612","IRL_051_MZB_LO_612","OWENBAUN (RATHCOOL)",52.0872192,-8.9700455,2009,2021,13,6
"1646","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",710.14276788054,"within_100m_to_1000m","IRL_051_MZB_LO_612__IRL_051_MZB_LO_623","j","second data call; new data","IR0623","IRL_051_MZB_LO_623","RATHCOOL",52.0938056,-8.970909,2009,2020,12,5
"1647","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",429.907274405677,"within_100m_to_1000m","IRL_051_MZB_LO_544__IRL_051_MZB_LO_624","i","second data call; new data","IR0544","IRL_051_MZB_LO_544","BLACKWATER (MUNSTER)",52.1490394,-8.5152593,2007,2018,12,5
"1648","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",429.907274405677,"within_100m_to_1000m","IRL_051_MZB_LO_544__IRL_051_MZB_LO_624","j","second data call; new data","IR0624","IRL_051_MZB_LO_624","ROSS (KILLAVULLEN)",52.146774,-8.5099002,2009,2022,14,6
"1649","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",671.665136194929,"within_100m_to_1000m","IRL_051_MZB_LO_642__IRL_051_MZB_LO_648","i","second data call; new data","IR0642","IRL_051_MZB_LO_642","FOHERISH",51.9760396,-9.0711713,2008,2023,16,7
"1650","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",671.665136194929,"within_100m_to_1000m","IRL_051_MZB_LO_642__IRL_051_MZB_LO_648","j","second data call; new data","IR0648","IRL_051_MZB_LO_648","GARRANE (LEE)",51.9787142,-9.0620238,2008,2023,16,7
"1651","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",903.63997803565,"within_100m_to_1000m","IRL_051_MZB_LO_643__IRL_051_MZB_LO_648","i","second data call; new data","IR0643","IRL_051_MZB_LO_643","FOHERISH",51.9809181,-9.0488826,2011,2023,13,7
"1652","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",903.63997803565,"within_100m_to_1000m","IRL_051_MZB_LO_643__IRL_051_MZB_LO_648","j","second data call; new data","IR0648","IRL_051_MZB_LO_648","GARRANE (LEE)",51.9787142,-9.0620238,2008,2023,16,7
"1653","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",273.703979990692,"within_100m_to_1000m","IRL_051_MZB_LO_643__IRL_051_MZB_LO_649","i","second data call; new data","IR0643","IRL_051_MZB_LO_643","FOHERISH",51.9809181,-9.0488826,2011,2023,13,7
"1654","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",273.703979990692,"within_100m_to_1000m","IRL_051_MZB_LO_643__IRL_051_MZB_LO_649","j","second data call; new data","IR0649","IRL_051_MZB_LO_649","KEEL",51.9804091,-9.0448412,2008,2023,16,6
"1655","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",579.489042100817,"within_100m_to_1000m","IRL_051_MZB_LO_640__IRL_051_MZB_LO_659","i","second data call; new data","IR0640","IRL_051_MZB_LO_640","DUNGOURNEY",51.9117822,-8.1698527,2008,2023,16,5
"1656","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",579.489042100817,"within_100m_to_1000m","IRL_051_MZB_LO_640__IRL_051_MZB_LO_659","j","second data call; new data","IR0659","IRL_051_MZB_LO_659","OWENNACURRA",51.9158634,-8.1755523,2008,2023,16,5
"1657","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",260.000589650152,"within_100m_to_1000m","IRL_051_MZB_LO_651__IRL_051_MZB_LO_669","i","second data call; new data","IR0651","IRL_051_MZB_LO_651","LANEY",51.9031433,-8.9399189,2014,2023,10,7
"1658","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",260.000589650152,"within_100m_to_1000m","IRL_051_MZB_LO_651__IRL_051_MZB_LO_669","j","second data call; new data","IR0669","IRL_051_MZB_LO_669","SULLANE",51.9028839,-8.9438078,2008,2023,16,5
"1659","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",433.187665865281,"within_100m_to_1000m","IRL_051_MZB_LO_686__IRL_051_MZB_LO_698","i","second data call; new data","IR0686","IRL_051_MZB_LO_686","BEHY (KERRY)",52.0264254,-9.9751369,2012,2022,11,6
"1660","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",433.187665865281,"within_100m_to_1000m","IRL_051_MZB_LO_686__IRL_051_MZB_LO_698","j","second data call; new data","IR0698","IRL_051_MZB_LO_698","COOMNACRONIA LOUGH STREAM",52.025861,-9.981607,2007,2022,16,5
"1661","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",824.35147880169,"within_100m_to_1000m","IRL_051_MZB_LO_710__IRL_051_MZB_LO_714","i","second data call; new data","IR0710","IRL_051_MZB_LO_710","FLESK (KERRY)",52.0344568,-9.4537691,2007,2022,16,5
"1662","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",824.35147880169,"within_100m_to_1000m","IRL_051_MZB_LO_710__IRL_051_MZB_LO_714","j","second data call; new data","IR0714","IRL_051_MZB_LO_714","FINOW",52.0290945,-9.4448761,2007,2022,16,5
"1663","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",461.09619852218,"within_100m_to_1000m","IRL_051_MZB_LO_717__IRL_051_MZB_LO_726","i","second data call; new data","IR0717","IRL_051_MZB_LO_717","GADDAGH",52.0799394,-9.6963314,2007,2022,16,5
"1664","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",461.09619852218,"within_100m_to_1000m","IRL_051_MZB_LO_717__IRL_051_MZB_LO_726","j","second data call; new data","IR0726","IRL_051_MZB_LO_726","LAUNE",52.0837615,-9.6931674,2007,2022,16,5
"1665","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",874.796259382973,"within_100m_to_1000m","IRL_051_MZB_LO_694__IRL_051_MZB_LO_734","i","second data call; new data","IR0694","IRL_051_MZB_LO_694","CARAGH",52.0148843,-9.880169,2007,2022,16,5
"1666","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",874.796259382973,"within_100m_to_1000m","IRL_051_MZB_LO_694__IRL_051_MZB_LO_734","j","second data call; new data","IR0734","IRL_051_MZB_LO_734","MEELAGH",52.0133936,-9.8931384,2007,2022,16,5
"1667","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",991.437090784093,"within_100m_to_1000m","IRL_051_MZB_LO_693__IRL_051_MZB_LO_740","i","second data call; new data","IR0693","IRL_051_MZB_LO_693","CARAGH",51.9716677,-9.8608878,2007,2022,16,6
"1668","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",991.437090784093,"within_100m_to_1000m","IRL_051_MZB_LO_693__IRL_051_MZB_LO_740","j","second data call; new data","IR0740","IRL_051_MZB_LO_740","OWENROE (CARAGH)",51.965521,-9.8497491,2007,2022,16,6
"1669","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",199.484087901091,"within_100m_to_1000m","IRL_051_MZB_LO_756__IRL_051_MZB_LO_762","i","second data call; new data","IR0756","IRL_051_MZB_LO_756","CAHER (LIMERICK)",52.3156305,-9.2350045,2007,2023,17,6
"1670","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",199.484087901091,"within_100m_to_1000m","IRL_051_MZB_LO_756__IRL_051_MZB_LO_762","j","second data call; new data","IR0762","IRL_051_MZB_LO_762","FEALE",52.3172231,-9.2365595,2007,2020,14,5
"1671","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",101.656180932654,"within_100m_to_1000m","IRL_051_MZB_LO_751__IRL_051_MZB_LO_764","i","second data call; new data","IR0751","IRL_051_MZB_LO_751","ALLAGHAUN",52.3894119,-9.3020164,2007,2020,14,5
"1672","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",101.656180932654,"within_100m_to_1000m","IRL_051_MZB_LO_751__IRL_051_MZB_LO_764","j","second data call; new data","IR0764","IRL_051_MZB_LO_764","FEALE",52.3885444,-9.302632,2007,2020,14,5
"1673","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",990.428538019637,"within_100m_to_1000m","IRL_051_MZB_LO_751__IRL_051_MZB_LO_787","i","second data call; new data","IR0751","IRL_051_MZB_LO_751","ALLAGHAUN",52.3894119,-9.3020164,2007,2020,14,5
"1674","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",990.428538019637,"within_100m_to_1000m","IRL_051_MZB_LO_751__IRL_051_MZB_LO_787","j","second data call; new data","IR0787","IRL_051_MZB_LO_787","OOLAGH",52.3986159,-9.3027249,2007,2020,14,5
"1675","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",745.320809132596,"within_100m_to_1000m","IRL_051_MZB_LO_777__IRL_051_MZB_LO_793","i","second data call; new data","IR0777","IRL_051_MZB_LO_777","GLASHOREAG",52.319027,-9.5047935,2007,2023,17,5
"1676","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",745.320809132596,"within_100m_to_1000m","IRL_051_MZB_LO_777__IRL_051_MZB_LO_793","j","second data call; new data","IR0793","IRL_051_MZB_LO_793","SMEARLAGH",52.3123224,-9.5019057,2011,2023,13,5
"1677","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",260.892490903804,"within_100m_to_1000m","IRL_051_MZB_LO_784__IRL_051_MZB_LO_794","i","second data call; new data","IR0784","IRL_051_MZB_LO_784","LYRACRUMPANE",52.3507903,-9.4956174,2007,2023,17,5
"1678","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",260.892490903804,"within_100m_to_1000m","IRL_051_MZB_LO_784__IRL_051_MZB_LO_794","j","second data call; new data","IR0794","IRL_051_MZB_LO_794","SMEARLAGH",52.351497,-9.4918254,2011,2023,13,8
"1679","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",436.609968657369,"within_100m_to_1000m","IRL_051_MZB_LO_809__IRL_051_MZB_LO_811","i","second data call; new data","IR0809","IRL_051_MZB_LO_809","BUNOKE",52.3654593,-9.003629,2008,2023,16,6
"1680","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",436.609968657369,"within_100m_to_1000m","IRL_051_MZB_LO_809__IRL_051_MZB_LO_811","j","second data call; new data","IR0811","IRL_051_MZB_LO_811","BROADFORD STREAM",52.3622864,-8.9994861,2008,2023,16,6
"1681","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",600.195445260213,"within_100m_to_1000m","IRL_051_MZB_LO_810__IRL_051_MZB_LO_825","i","second data call; new data","IR0810","IRL_051_MZB_LO_810","BUNOKE",52.4040677,-9.0011923,2008,2020,13,5
"1682","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",600.195445260213,"within_100m_to_1000m","IRL_051_MZB_LO_810__IRL_051_MZB_LO_825","j","second data call; new data","IR0825","IRL_051_MZB_LO_825","DEEL (NEWCASTLEWEST)",52.4052532,-8.9922709,2008,2020,13,7
"1683","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",804.179828431527,"within_100m_to_1000m","IRL_051_MZB_LO_817__IRL_051_MZB_LO_836","i","second data call; new data","IR0817","IRL_051_MZB_LO_817","CHARLEVILLE STREAM",52.3963989,-8.6730078,2008,2023,16,5
"1684","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",804.179828431527,"within_100m_to_1000m","IRL_051_MZB_LO_817__IRL_051_MZB_LO_836","j","second data call; new data","IR0836","IRL_051_MZB_LO_836","LOOBAGH",52.3968991,-8.660805,2008,2023,16,6
"1685","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",695.596494349016,"within_100m_to_1000m","IRL_051_MZB_LO_841__IRL_051_MZB_LO_850","i","second data call; new data","IR0841","IRL_051_MZB_LO_841","MAIGUE",52.4455459,-8.6755157,2008,2023,16,6
"1686","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",695.596494349016,"within_100m_to_1000m","IRL_051_MZB_LO_841__IRL_051_MZB_LO_850","j","second data call; new data","IR0850","IRL_051_MZB_LO_850","MORNINGSTAR",52.4515187,-8.6714403,2012,2023,12,5
"1687","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",481.789783049425,"within_100m_to_1000m","IRL_051_MZB_LO_853__IRL_051_MZB_LO_854","i","second data call; new data","IR0853","IRL_051_MZB_LO_853","OWVANE (LIMERICK)",52.534464,-9.1464908,2008,2020,13,5
"1688","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",481.789783049425,"within_100m_to_1000m","IRL_051_MZB_LO_853__IRL_051_MZB_LO_854","j","second data call; new data","IR0854","IRL_051_MZB_LO_854","OWVANE (LIMERICK)",52.5345102,-9.15384,2011,2023,13,5
"1689","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",347.785972096228,"within_100m_to_1000m","IRL_051_MZB_LO_873__IRL_051_MZB_LO_874","i","second data call; new data","IR0873","IRL_051_MZB_LO_873","BLEACH",53.0121496,-8.636186,2012,2023,12,7
"1690","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",347.785972096228,"within_100m_to_1000m","IRL_051_MZB_LO_873__IRL_051_MZB_LO_874","j","second data call; new data","IR0874","IRL_051_MZB_LO_874","BLEACH",53.0106656,-8.6409503,2012,2023,12,7
"1691","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",531.655943025298,"within_100m_to_1000m","IRL_051_MZB_LO_905__IRL_051_MZB_LO_945","i","second data call; new data","IR0905","IRL_051_MZB_LO_905","CLODIAGH (TULLAMORE)",53.1477008,-7.5260983,2011,2023,13,5
"1692","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",531.655943025298,"within_100m_to_1000m","IRL_051_MZB_LO_905__IRL_051_MZB_LO_945","j","second data call; new data","IR0945","IRL_051_MZB_LO_945","GORRAGH",53.1466352,-7.5180695,2011,2023,13,7
"1693","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",179.099167672963,"within_100m_to_1000m","IRL_051_MZB_LO_906__IRL_051_MZB_LO_946","i","second data call; new data","IR0906","IRL_051_MZB_LO_906","CLODIAGH (TULLAMORE)",53.1582957,-7.5175576,2011,2023,13,5
"1694","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",179.099167672963,"within_100m_to_1000m","IRL_051_MZB_LO_906__IRL_051_MZB_LO_946","j","second data call; new data","IR0946","IRL_051_MZB_LO_946","GORRAGH",53.1576025,-7.5150386,2011,2023,13,5
"1695","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",691.980839578029,"within_100m_to_1000m","IRL_051_MZB_LO_870__IRL_051_MZB_LO_947","i","second data call; new data","IR0870","IRL_051_MZB_LO_870","BLACKWATER (CLARE)",52.7395479,-8.6015817,2009,2023,15,8
"1696","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",691.980839578029,"within_100m_to_1000m","IRL_051_MZB_LO_870__IRL_051_MZB_LO_947","j","second data call; new data","IR0947","IRL_051_MZB_LO_947","GLENOMRA WOOD STREAM",52.7422592,-8.591964,2012,2023,12,5
"1697","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",672.886713615307,"within_100m_to_1000m","IRL_051_MZB_LO_901__IRL_051_MZB_LO_950","i","second data call; new data","IR0901","IRL_051_MZB_LO_901","CAMCOR",53.1056412,-7.7349134,2008,2023,16,6
"1698","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",672.886713615307,"within_100m_to_1000m","IRL_051_MZB_LO_901__IRL_051_MZB_LO_950","j","second data call; new data","IR0950","IRL_051_MZB_LO_950","GLENFELLY STREAM",53.1050599,-7.7452649,2008,2023,16,6
"1699","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",305.8749494099,"within_100m_to_1000m","IRL_051_MZB_LO_896__IRL_051_MZB_LO_962","i","second data call; new data","IR0896","IRL_051_MZB_LO_896","BUNOW",52.9624173,-7.836571,2008,2023,16,5
"1700","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",305.8749494099,"within_100m_to_1000m","IRL_051_MZB_LO_896__IRL_051_MZB_LO_962","j","second data call; new data","IR0962","IRL_051_MZB_LO_962","LITTLE BROSNA",52.9651071,-7.8381031,2008,2023,16,5
"1701","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",638.770323597697,"within_100m_to_1000m","IRL_051_MZB_LO_899__IRL_051_MZB_LO_973","i","second data call; new data","IR0899","IRL_051_MZB_LO_899","BALLYQUIVEEN STREAM",52.8124611,-8.132616,2008,2021,14,5
"1702","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",638.770323597697,"within_100m_to_1000m","IRL_051_MZB_LO_899__IRL_051_MZB_LO_973","j","second data call; new data","IR0973","IRL_051_MZB_LO_973","NENAGH",52.8168292,-8.1259702,2008,2021,14,5
"1703","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",850.602595962292,"within_100m_to_1000m","IRL_051_MZB_LO_861__IRL_051_MZB_LO_979","i","second data call; new data","IR0861","IRL_051_MZB_LO_861","ARDGREGANE STREAM",52.8822991,-8.2800052,2008,2021,14,5
"1704","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",850.602595962292,"within_100m_to_1000m","IRL_051_MZB_LO_861__IRL_051_MZB_LO_979","j","second data call; new data","IR0979","IRL_051_MZB_LO_979","NEWTOWN",52.8777391,-8.2906901,2008,2021,14,5
"1705","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",749.727491133425,"within_100m_to_1000m","IRL_051_MZB_LO_933__IRL_051_MZB_LO_984","i","second data call; new data","IR0933","IRL_051_MZB_LO_933","EYRECOURT STREAM",53.1851631,-8.0782183,2009,2023,15,5
"1706","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",749.727491133425,"within_100m_to_1000m","IRL_051_MZB_LO_933__IRL_051_MZB_LO_984","j","second data call; new data","IR0984","IRL_051_MZB_LO_984","SHANNON (LOWER)",53.1794883,-8.0714797,2008,2023,16,5
"1707","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",910.131158074635,"within_100m_to_1000m","IRL_051_MZB_LO_977__IRL_051_MZB_LO_995","i","second data call; new data","IR0977","IRL_051_MZB_LO_977","NEWPORT (TIPPERARY)",52.7208854,-8.387518,2008,2021,14,5
"1708","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",910.131158074635,"within_100m_to_1000m","IRL_051_MZB_LO_977__IRL_051_MZB_LO_995","j","second data call; new data","IR0995","IRL_051_MZB_LO_995","SMALL (TIPPERARY)",52.7134495,-8.3808556,2008,2021,14,5
"1709","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",774.533530072355,"within_100m_to_1000m","IRL_051_MZB_LO_942__IRL_051_MZB_LO_996","i","second data call; new data","IR0942","IRL_051_MZB_LO_942","GRANEY (SHANNON)",52.9087221,-8.545599,2012,2023,12,5
"1710","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",774.533530072355,"within_100m_to_1000m","IRL_051_MZB_LO_942__IRL_051_MZB_LO_996","j","second data call; new data","IR0996","IRL_051_MZB_LO_996","SCARRIFF STREAM",52.9109282,-8.534257,2009,2023,15,6
"1711","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",661.081346941216,"within_100m_to_1000m","IRL_051_MZB_LO_943__IRL_051_MZB_LO_996","i","second data call; new data","IR0943","IRL_051_MZB_LO_943","GRANEY (SHANNON)",52.9062512,-8.5276568,2009,2023,15,6
"1712","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",661.081346941216,"within_100m_to_1000m","IRL_051_MZB_LO_943__IRL_051_MZB_LO_996","j","second data call; new data","IR0996","IRL_051_MZB_LO_996","SCARRIFF STREAM",52.9109282,-8.534257,2009,2023,15,6
"1713","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",755.096243725595,"within_100m_to_1000m","IRL_051_MZB_LO_1000__IRL_051_MZB_LO_909","i","second data call; new data","IR0909","IRL_051_MZB_LO_909","CLODIAGH (TULLAMORE)",53.2690135,-7.5638282,2011,2023,13,5
"1714","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",755.096243725595,"within_100m_to_1000m","IRL_051_MZB_LO_1000__IRL_051_MZB_LO_909","j","second data call; new data","IR1000","IRL_051_MZB_LO_1000","TULLAMORE",53.2752125,-7.5583327,2011,2023,13,6
"1715","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",652.736468583244,"within_100m_to_1000m","IRL_051_MZB_LO_1026__IRL_051_MZB_LO_1027","i","second data call; new data","IR1026","IRL_051_MZB_LO_1026","Bursan Stream",54.1826469,-7.8721275,2008,2020,13,5
"1716","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",652.736468583244,"within_100m_to_1000m","IRL_051_MZB_LO_1026__IRL_051_MZB_LO_1027","j","second data call; new data","IR1027","IRL_051_MZB_LO_1027","BELLAVALLY STREAM",54.179095,-7.8637519,2008,2020,13,5
"1717","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",974.941028150374,"within_100m_to_1000m","IRL_051_MZB_LO_1032__IRL_051_MZB_LO_1033","i","second data call; new data","IR1032","IRL_051_MZB_LO_1032","CASTLEGAR",53.4700229,-8.5013018,2008,2023,16,6
"1718","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",974.941028150374,"within_100m_to_1000m","IRL_051_MZB_LO_1032__IRL_051_MZB_LO_1033","j","second data call; new data","IR1033","IRL_051_MZB_LO_1033","CASTLEGAR",53.4775944,-8.4929558,2008,2023,16,6
"1719","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",728.332875574223,"within_100m_to_1000m","IRL_051_MZB_LO_1027__IRL_051_MZB_LO_1051","i","second data call; new data","IR1027","IRL_051_MZB_LO_1027","BELLAVALLY STREAM",54.179095,-7.8637519,2008,2020,13,5
"1720","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",728.332875574223,"within_100m_to_1000m","IRL_051_MZB_LO_1027__IRL_051_MZB_LO_1051","j","second data call; new data","IR1051","IRL_051_MZB_LO_1051","DERRYNANANTA STREAM",54.1728053,-7.8679961,2008,2020,13,5
"1721","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",463.882043907857,"within_100m_to_1000m","IRL_051_MZB_LO_1046__IRL_051_MZB_LO_1088","i","second data call; new data","IR1046","IRL_051_MZB_LO_1046","DIFFAGHER",54.171966,-8.1028694,2008,2020,13,5
"1722","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",463.882043907857,"within_100m_to_1000m","IRL_051_MZB_LO_1046__IRL_051_MZB_LO_1088","j","second data call; new data","IR1088","IRL_051_MZB_LO_1088","KILLADISKERT STREAM",54.1762731,-8.1026861,2008,2020,13,5
"1723","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",542.418683942611,"within_100m_to_1000m","IRL_051_MZB_LO_1038__IRL_051_MZB_LO_1096","i","second data call; new data","IR1038","IRL_051_MZB_LO_1038","CROSS (ROSCOMMON)",53.4293729,-8.0199222,2011,2023,13,5
"1724","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",542.418683942611,"within_100m_to_1000m","IRL_051_MZB_LO_1038__IRL_051_MZB_LO_1096","j","second data call; new data","IR1096","IRL_051_MZB_LO_1096","MIHANBOY",53.4256004,-8.0143214,2011,2023,13,5
"1725","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",731.722423251327,"within_100m_to_1000m","IRL_051_MZB_LO_1082__IRL_051_MZB_LO_1130","i","second data call; new data","IR1082","IRL_051_MZB_LO_1082","KILLIAN",53.4910058,-8.3903326,2008,2023,16,6
"1726","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",731.722423251327,"within_100m_to_1000m","IRL_051_MZB_LO_1082__IRL_051_MZB_LO_1130","j","second data call; new data","IR1130","IRL_051_MZB_LO_1130","SHIVEN (SOUTH)",53.4894593,-8.4014381,2008,2023,16,6
"1727","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",346.413865291674,"within_100m_to_1000m","IRL_051_MZB_LO_1078__IRL_051_MZB_LO_1142","i","second data call; new data","IR1078","IRL_051_MZB_LO_1078","ISLAND",53.6956742,-8.4618642,2008,2023,16,8
"1728","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",346.413865291674,"within_100m_to_1000m","IRL_051_MZB_LO_1078__IRL_051_MZB_LO_1142","j","second data call; new data","IR1142","IRL_051_MZB_LO_1142","SUCK",53.6963237,-8.4565514,2008,2020,13,5
"1729","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",885.135833916831,"within_100m_to_1000m","IRL_051_MZB_LO_1167__IRL_051_MZB_LO_1179","i","second data call; new data","IR1167","IRL_051_MZB_LO_1167","CRAGGAUNBOY",52.9385835,-9.0990988,2007,2022,16,5
"1730","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",885.135833916831,"within_100m_to_1000m","IRL_051_MZB_LO_1167__IRL_051_MZB_LO_1179","j","second data call; new data","IR1179","IRL_051_MZB_LO_1179","FERGUS",52.9450644,-9.0906984,2010,2022,13,5
"1731","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",625.804563639103,"within_100m_to_1000m","IRL_051_MZB_LO_1183__IRL_051_MZB_LO_1184","i","second data call; new data","IR1183","IRL_051_MZB_LO_1183","FERGUS",52.8482575,-8.9725536,2007,2022,16,5
