site,sample_id,country,river,latitude,longitude,year,month,day,eqr,eqc
312,312_842014,greece,Pinios Thess.,39.891494,22.607448,2014,4,8,0.528,3
312,312_2482014,greece,Pinios Thess.,39.891494,22.607448,2014,8,24,0.503,3
312,312_2682015,greece,Pinios Thess.,39.891494,22.607448,2015,8,26,0.789,2
312,312_3042018,greece,Pinios Thess.,39.891494,22.607448,2018,4,30,0.75,2
312,312_2582018,greece,Pinios Thess.,39.891494,22.607448,2018,8,25,0.58,3
312,312_852019,greece,Pinios Thess.,39.891494,22.607448,2019,5,8,0.9,2
312,312_2082019,greece,Pinios Thess.,39.891494,22.607448,2019,8,20,0.74,2
312,312_2282020,greece,Pinios Thess.,39.891494,22.607448,2020,8,22,0.69,3
312,312_2452021,greece,Pinios Thess.,39.891494,22.607448,2021,5,24,0.86,2
312,312_1972021,greece,Pinios Thess.,39.891494,22.607448,2021,7,19,0.56,3
312,312_2852022,greece,Pinios Thess.,39.891494,22.607448,2022,5,28,0.63,3
312,312_1492022,greece,Pinios Thess.,39.891494,22.607448,2022,9,14,0.71,3
312,312_1752023,greece,Pinios Thess.,39.891494,22.607448,2023,5,17,0.67,3
312,312_19102023,greece,Pinios Thess.,39.891494,22.607448,2023,10,19,0.25,5
313,313_972012,greece,Pinios Thess.,39.85137778,22.51186111,2012,7,9,0.445,4
313,313_1542013,greece,Pinios Thess.,39.85137778,22.51186111,2013,4,15,0.503,3
313,313_2472013,greece,Pinios Thess.,39.85137778,22.51186111,2013,7,24,0.312,4
313,313_842014,greece,Pinios Thess.,39.85137778,22.51186111,2014,4,8,0.518,3
313,313_2582014,greece,Pinios Thess.,39.85137778,22.51186111,2014,8,25,0.484,3
313,313_2682015,greece,Pinios Thess.,39.85137778,22.51186111,2015,8,26,0.427,4
313,313_3042018,greece,Pinios Thess.,39.85137778,22.51186111,2018,4,30,0.63,3
313,313_2682018,greece,Pinios Thess.,39.85137778,22.51186111,2018,8,26,0.04,5
313,313_852019,greece,Pinios Thess.,39.85137778,22.51186111,2019,5,8,0.6,3
313,313_2182019,greece,Pinios Thess.,39.85137778,22.51186111,2019,8,21,0.3,5
313,313_2382020,greece,Pinios Thess.,39.85137778,22.51186111,2020,8,23,0.43,4
313,313_2452021,greece,Pinios Thess.,39.85137778,22.51186111,2021,5,24,0.4,4
313,313_1872021,greece,Pinios Thess.,39.85137778,22.51186111,2021,7,18,0.48,4
313,313_2852022,greece,Pinios Thess.,39.85137778,22.51186111,2022,5,28,0.56,3
313,313_1292022,greece,Pinios Thess.,39.85137778,22.51186111,2022,9,12,0.41,4
313,313_1752023,greece,Pinios Thess.,39.85137778,22.51186111,2023,5,17,0.43,4
314,314_972012,greece,Pinios Thess.,39.8069,22.399008,2012,7,9,0.49,3
314,314_2442013,greece,Pinios Thess.,39.8069,22.399008,2013,4,24,0.637,3
314,314_2472013,greece,Pinios Thess.,39.8069,22.399008,2013,7,24,0.927,1
314,314_842014,greece,Pinios Thess.,39.8069,22.399008,2014,4,8,0.521,3
314,314_2582014,greece,Pinios Thess.,39.8069,22.399008,2014,8,25,0.726,2
314,314_2582015,greece,Pinios Thess.,39.8069,22.399008,2015,8,25,0.632,3
314,314_1752018,greece,Pinios Thess.,39.8069,22.399008,2018,5,17,0.8,2
314,314_1292018,greece,Pinios Thess.,39.8069,22.399008,2018,9,12,0.55,3
314,314_562019,greece,Pinios Thess.,39.8069,22.399008,2019,6,5,0.68,3
314,314_392019,greece,Pinios Thess.,39.8069,22.399008,2019,9,3,0.53,3
314,314_1272020,greece,Pinios Thess.,39.8069,22.399008,2020,7,12,0.76,2
314,314_1252021,greece,Pinios Thess.,39.8069,22.399008,2021,5,12,0.76,2
314,314_1472021,greece,Pinios Thess.,39.8069,22.399008,2021,7,14,0.64,3
314,314_2752022,greece,Pinios Thess.,39.8069,22.399008,2022,5,27,0.74,2
314,314_2792022,greece,Pinios Thess.,39.8069,22.399008,2022,9,27,0.45,4
314,314_1852023,greece,Pinios Thess.,39.8069,22.399008,2023,5,18,0.664603645,3
314,314_2872023,greece,Pinios Thess.,39.8069,22.399008,2023,7,28,0.66,3
315,315_972012,greece,Pinios Thess.,39.78782222,22.38941667,2012,7,9,0.556,3
315,315_2442013,greece,Pinios Thess.,39.78782222,22.38941667,2013,4,24,0.667,3
315,315_2472013,greece,Pinios Thess.,39.78782222,22.38941667,2013,7,24,0.556,3
315,315_842014,greece,Pinios Thess.,39.78782222,22.38941667,2014,4,8,0.556,3
315,315_2682014,greece,Pinios Thess.,39.78782222,22.38941667,2014,8,26,0.444,4
315,315_2582015,greece,Pinios Thess.,39.78782222,22.38941667,2015,8,25,0.556,3
315,315_1752018,greece,Pinios Thess.,39.78782222,22.38941667,2018,5,17,0.67,3
315,315_1392018,greece,Pinios Thess.,39.78782222,22.38941667,2018,9,13,0.78,2
315,315_562019,greece,Pinios Thess.,39.78782222,22.38941667,2019,6,5,0.67,2
315,315_392019,greece,Pinios Thess.,39.78782222,22.38941667,2019,9,3,0.78,2
315,315_1272020,greece,Pinios Thess.,39.78782222,22.38941667,2020,7,12,0.67,3
315,315_1252021,greece,Pinios Thess.,39.78782222,22.38941667,2021,5,12,0.67,3
315,315_1472021,greece,Pinios Thess.,39.78782222,22.38941667,2021,7,14,0.56,3
315,315_2752022,greece,Pinios Thess.,39.78782222,22.38941667,2022,5,27,0.78,2
315,315_2792022,greece,Pinios Thess.,39.78782222,22.38941667,2022,9,27,0.33,4
315,315_1852023,greece,Pinios Thess.,39.78782222,22.38941667,2023,5,18,0.56,3
315,315_2872023,greece,Pinios Thess.,39.78782222,22.38941667,2023,7,28,0.444444444,4
318,318_772012,greece,Pinios Thess.,39.591937,22.220357,2012,7,7,0.6,3
318,318_2542013,greece,Pinios Thess.,39.591937,22.220357,2013,4,25,0.5,3
318,318_2772013,greece,Pinios Thess.,39.591937,22.220357,2013,7,27,0.8,2
318,318_842014,greece,Pinios Thess.,39.591937,22.220357,2014,4,8,0.5,3
318,318_882014,greece,Pinios Thess.,39.591937,22.220357,2014,8,8,0.6,3
318,318_2582015,greece,Pinios Thess.,39.591937,22.220357,2015,8,25,0.5,3
318,318_652018,greece,Pinios Thess.,39.591937,22.220357,2018,5,6,0.7,2
318,318_952019,greece,Pinios Thess.,39.591937,22.220357,2019,5,9,0.9,1
318,318_2582020,greece,Pinios Thess.,39.591937,22.220357,2020,8,25,0.6,3
318,318_1152021,greece,Pinios Thess.,39.591937,22.220357,2021,5,11,0.5,3
318,318_1672021,greece,Pinios Thess.,39.591937,22.220357,2021,7,16,0.8,2
318,318_2652022,greece,Pinios Thess.,39.591937,22.220357,2022,5,26,0.6,3
318,318_892022,greece,Pinios Thess.,39.591937,22.220357,2022,9,8,0.8,2
318,318_1652023,greece,Pinios Thess.,39.591937,22.220357,2023,5,16,0.5,3
319,319_672012,greece,Pinios Thess.,39.58204,22.11037,2012,7,6,0.5,3
319,319_3042013,greece,Pinios Thess.,39.58204,22.11037,2013,4,30,0.5,3
319,319_2772013,greece,Pinios Thess.,39.58204,22.11037,2013,7,27,0.6,3
319,319_842014,greece,Pinios Thess.,39.58204,22.11037,2014,4,8,0.9,1
319,319_782014,greece,Pinios Thess.,39.58204,22.11037,2014,8,7,0.9,1
319,319_2482015,greece,Pinios Thess.,39.58204,22.11037,2015,8,24,1,1
319,319_652018,greece,Pinios Thess.,39.58204,22.11037,2018,5,6,0.8,2
319,319_2282018,greece,Pinios Thess.,39.58204,22.11037,2018,8,22,0.6,3
319,319_952019,greece,Pinios Thess.,39.58204,22.11037,2019,5,9,0.6,3
319,319_2482019,greece,Pinios Thess.,39.58204,22.11037,2019,8,24,0.5,3
319,319_2582020,greece,Pinios Thess.,39.58204,22.11037,2020,8,25,0.7,2
319,319_1152021,greece,Pinios Thess.,39.58204,22.11037,2021,5,11,0.6,3
319,319_1572021,greece,Pinios Thess.,39.58204,22.11037,2021,7,15,0.6,3
319,319_2552022,greece,Pinios Thess.,39.58204,22.11037,2022,5,25,0.2,5
319,319_692022,greece,Pinios Thess.,39.58204,22.11037,2022,9,6,0.4,4
319,319_1652023,greece,Pinios Thess.,39.58204,22.11037,2023,5,16,0.4,4
320,320_672012,greece,Pinios Thess.,39.568569,22.078457,2012,7,6,0.5,3
320,320_3042013,greece,Pinios Thess.,39.568569,22.078457,2013,4,30,0.6,3
320,320_2772013,greece,Pinios Thess.,39.568569,22.078457,2013,7,27,0.5,3
320,320_942014,greece,Pinios Thess.,39.568569,22.078457,2014,4,9,0.6,3
320,320_782014,greece,Pinios Thess.,39.568569,22.078457,2014,8,7,0.6,3
320,320_2482015,greece,Pinios Thess.,39.568569,22.078457,2015,8,24,0.8,2
320,320_652018,greece,Pinios Thess.,39.568569,22.078457,2018,5,6,0.9,1
320,320_2382018,greece,Pinios Thess.,39.568569,22.078457,2018,8,23,0.7,2
320,320_952019,greece,Pinios Thess.,39.568569,22.078457,2019,5,9,0.7,2
320,320_2482019,greece,Pinios Thess.,39.568569,22.078457,2019,8,24,0.7,2
320,320_2682020,greece,Pinios Thess.,39.568569,22.078457,2020,8,26,0.5,3
320,320_1052021,greece,Pinios Thess.,39.568569,22.078457,2021,5,10,0.5,3
320,320_1572021,greece,Pinios Thess.,39.568569,22.078457,2021,7,15,0.2,5
320,320_2552022,greece,Pinios Thess.,39.568569,22.078457,2022,5,25,0.5,3
320,320_892022,greece,Pinios Thess.,39.568569,22.078457,2022,9,8,0.4,4
320,320_1652023,greece,Pinios Thess.,39.568569,22.078457,2023,5,16,0.5,3
321,321_572012,greece,Pinios Thess.,39.526683,21.940047,2012,7,5,0.4,4
321,321_3042013,greece,Pinios Thess.,39.526683,21.940047,2013,4,30,0.4,4
321,321_2772013,greece,Pinios Thess.,39.526683,21.940047,2013,7,27,0.4,4
321,321_942014,greece,Pinios Thess.,39.526683,21.940047,2014,4,9,0.7,2
321,321_482014,greece,Pinios Thess.,39.526683,21.940047,2014,8,4,0.4,4
321,321_2482015,greece,Pinios Thess.,39.526683,21.940047,2015,8,24,0.5,3
321,321_552018,greece,Pinios Thess.,39.526683,21.940047,2018,5,5,0.9,1
321,321_1192018,greece,Pinios Thess.,39.526683,21.940047,2018,9,11,0.7,2
321,321_462019,greece,Pinios Thess.,39.526683,21.940047,2019,6,4,0.8,2
321,321_292019,greece,Pinios Thess.,39.526683,21.940047,2019,9,2,0.7,2
321,321_1072020,greece,Pinios Thess.,39.526683,21.940047,2020,7,10,0.6,3
321,321_1052021,greece,Pinios Thess.,39.526683,21.940047,2021,5,10,0.6,3
321,321_1272021,greece,Pinios Thess.,39.526683,21.940047,2021,7,12,0.6,3
321,321_2552022,greece,Pinios Thess.,39.526683,21.940047,2022,5,25,0.8,2
321,321_2692022,greece,Pinios Thess.,39.526683,21.940047,2022,9,26,0.6,3
321,321_852023,greece,Pinios Thess.,39.526683,21.940047,2023,5,8,0.5,3
321,321_2972023,greece,Pinios Thess.,39.526683,21.940047,2023,7,29,0.6,3
322,322_2942013,greece,Pinios Thess.,39.639246,21.638741,2013,4,29,0.6,3
322,322_2672013,greece,Pinios Thess.,39.639246,21.638741,2013,7,26,0.5,3
322,322_942014,greece,Pinios Thess.,39.639246,21.638741,2014,4,9,0.7,2
322,322_2292015,greece,Pinios Thess.,39.639246,21.638741,2015,9,22,0.5,3
322,322_452018,greece,Pinios Thess.,39.639246,21.638741,2018,5,4,0.8,2
322,322_1052019,greece,Pinios Thess.,39.639246,21.638741,2019,5,10,0.8,2
322,322_952021,greece,Pinios Thess.,39.639246,21.638741,2021,5,9,0.7,2
322,322_1152022,greece,Pinios Thess.,39.639246,21.638741,2022,5,11,0.5,3
322,322_952023,greece,Pinios Thess.,39.639246,21.638741,2023,5,9,0.5,3
324,324_272012,greece,Pamisos,39.47621275,21.81038153,2012,7,2,0.7,2
324,324_572012,greece,Pamisos,39.47621275,21.81038153,2012,7,5,0.7,2
324,324_1242013,greece,Pamisos,39.47621275,21.81038153,2013,4,12,0.6,3
324,324_2942013,greece,Pamisos,39.47621275,21.81038153,2013,4,29,0.6,3
324,324_2672013,greece,Pamisos,39.47621275,21.81038153,2013,7,26,0.4,4
324,324_942014,greece,Pamisos,39.47621275,21.81038153,2014,4,9,0.8,2
324,324_2382014,greece,Pamisos,39.47621275,21.81038153,2014,8,23,0.4,4
324,324_2482015,greece,Pamisos,39.47621275,21.81038153,2015,8,24,0.5,3
324,324_452018,greece,Pamisos,39.47621275,21.81038153,2018,5,4,0.7,2
324,324_192019,greece,Pamisos,39.47621275,21.81038153,2019,9,1,0.9,1
324,324_952021,greece,Pamisos,39.47621275,21.81038153,2021,5,9,0.7,2
324,324_1272021,greece,Pamisos,39.47621275,21.81038153,2021,7,12,0.7,2
324,324_2452022,greece,Pamisos,39.47621275,21.81038153,2022,5,24,0.9,1
324,324_2592022,greece,Pamisos,39.47621275,21.81038153,2022,9,25,0.5,3
324,324_2872023,greece,Pamisos,39.47621275,21.81038153,2023,7,28,0.9,1
325,325_272012,greece,Pamissos,37.12578056,21.99131111,2012,7,2,0.889,2
325,325_1242013,greece,Pamissos,37.12578056,21.99131111,2013,4,12,0.556,3
325,325_2972013,greece,Pamissos,37.12578056,21.99131111,2013,7,29,0.778,2
325,325_2342014,greece,Pamissos,37.12578056,21.99131111,2014,4,23,1,1
325,325_1572014,greece,Pamissos,37.12578056,21.99131111,2014,7,15,0.556,3
325,325_1542015,greece,Pamissos,37.12578056,21.99131111,2015,4,15,0.667,3
325,325_772015,greece,Pamissos,37.12578056,21.99131111,2015,7,7,0.556,3
325,325_2342018,greece,Pamissos,37.12578056,21.99131111,2018,4,23,0.67,3
325,325_272018,greece,Pamissos,37.12578056,21.99131111,2018,7,2,0.67,3
325,325_1642019,greece,Pamissos,37.12578056,21.99131111,2019,4,16,0.89,2
325,325_1962019,greece,Pamissos,37.12578056,21.99131111,2019,6,19,0.78,2
325,325_2372020,greece,Pamissos,37.12578056,21.99131111,2020,7,23,0.67,3
325,325_1342021,greece,Pamissos,37.12578056,21.99131111,2021,4,13,0.78,2
325,325_362021,greece,Pamissos,37.12578056,21.99131111,2021,6,3,0.56,3
325,325_1542022,greece,Pamissos,37.12578056,21.99131111,2022,4,15,0.67,3
325,325_2162022,greece,Pamissos,37.12578056,21.99131111,2022,6,21,0.78,2
325,325_2632023,greece,Pamissos,37.12578056,21.99131111,2023,3,26,1,1
325,325_1362023,greece,Pamissos,37.12578056,21.99131111,2023,6,13,0.666666667,3
331,331_952013,greece,Parapiros,38.09837117,21.67300327,2013,5,9,0.5,3
331,331_1072015,greece,Parapiros,38.09837117,21.67300327,2015,7,10,0.7,2
331,331_2942018,greece,Parapiros,38.09837117,21.67300327,2018,4,29,0.9,2
331,331_1152019,greece,Parapiros,38.09837117,21.67300327,2019,5,11,0.7,2
331,331_1642021,greece,Parapiros,38.09837117,21.67300327,2021,4,16,0.4,4
331,331_1042022,greece,Parapiros,38.09837117,21.67300327,2022,4,10,0.5,3
331,331_342023,greece,Parapiros,38.09837117,21.67300327,2023,4,3,0.4,4
334,334_1072012,greece,Karpenisiotis,38.89842487,21.7852023,2012,7,10,0.778,2
334,334_1742013,greece,Karpenisiotis,38.89842487,21.7852023,2013,4,17,0.778,2
334,334_1392013,greece,Karpenisiotis,38.89842487,21.7852023,2013,9,13,0.778,2
334,334_842014,greece,Karpenisiotis,38.89842487,21.7852023,2014,4,8,1,1
334,334_872014,greece,Karpenisiotis,38.89842487,21.7852023,2014,7,8,1,1
334,334_2742015,greece,Karpenisiotis,38.89842487,21.7852023,2015,4,27,0.556,3
334,334_1692015,greece,Karpenisiotis,38.89842487,21.7852023,2015,9,16,0.778,2
334,334_152018,greece,Karpenisiotis,38.89842487,21.7852023,2018,5,1,0.89,2
334,334_3082018,greece,Karpenisiotis,38.89842487,21.7852023,2018,8,30,0.89,2
334,334_1942019,greece,Karpenisiotis,38.89842487,21.7852023,2019,4,19,1,1
334,334_192019,greece,Karpenisiotis,38.89842487,21.7852023,2019,9,1,0.78,2
334,334_2782020,greece,Karpenisiotis,38.89842487,21.7852023,2020,8,27,0.8,2
334,334_952021,greece,Karpenisiotis,38.89842487,21.7852023,2021,5,9,0.7,2
334,334_2982021,greece,Karpenisiotis,38.89842487,21.7852023,2021,8,29,0.6,3
334,334_1352022,greece,Karpenisiotis,38.89842487,21.7852023,2022,5,13,0.8,2
334,334_2882022,greece,Karpenisiotis,38.89842487,21.7852023,2022,8,28,0.7,2
334,334_1352023,greece,Karpenisiotis,38.89842487,21.7852023,2023,5,13,0.8,2
334,334_2572023,greece,Karpenisiotis,38.89842487,21.7852023,2023,7,25,0.9,1
335,335_2832015,greece,Lissos ,41.095104,25.559501,2015,3,28,0.556,3
335,335_1392015,greece,Lissos ,41.095104,25.559501,2015,9,13,0.778,2
335,335_2152018,greece,Lissos ,41.095104,25.559501,2018,5,21,0.89,2
335,335_2092018,greece,Lissos ,41.095104,25.559501,2018,9,20,0.67,3
335,335_2152019,greece,Lissos ,41.095104,25.559501,2019,5,21,0.89,2
335,335_1652021,greece,Lissos ,41.095104,25.559501,2021,5,16,0.56,3
335,335_1752022,greece,Lissos ,41.095104,25.559501,2022,5,17,1,1
335,335_1952023,greece,Lissos ,41.095104,25.559501,2023,5,19,0.56,3
336,336_1782012,greece,Glafkos,38.21451126,21.71978856,2012,8,17,0.4,4
336,336_952013,greece,Glafkos,38.21451126,21.71978856,2013,5,9,1,1
336,336_1242014,greece,Glafkos,38.21451126,21.71978856,2014,4,12,0.8,2
336,336_742015,greece,Glafkos,38.21451126,21.71978856,2015,4,7,0.9,2
336,336_1172015,greece,Glafkos,38.21451126,21.71978856,2015,7,11,0.9,2
336,336_2942018,greece,Glafkos,38.21451126,21.71978856,2018,4,29,0.8,2
336,336_1252019,greece,Glafkos,38.21451126,21.71978856,2019,5,12,0.5,3
336,336_1342021,greece,Glafkos,38.21451126,21.71978856,2021,4,13,0.5,3
336,336_942022,greece,Glafkos,38.21451126,21.71978856,2022,4,9,0.6,3
336,336_342023,greece,Glafkos,38.21451126,21.71978856,2023,4,3,0.6,3
341,341_2842018,greece,Acheloos,38.4880282,21.2447262,2018,4,28,0.78,2
341,341_472018,greece,Acheloos,38.4880282,21.2447262,2018,7,4,0.78,2
341,341_742019,greece,Acheloos,38.4880282,21.2447262,2019,4,7,0.89,1
341,341_2362019,greece,Acheloos,38.4880282,21.2447262,2019,6,23,0.78,2
341,341_1972020,greece,Acheloos,38.4880282,21.2447262,2020,7,19,0.78,2
341,341_2042021,greece,Acheloos,38.4880282,21.2447262,2021,4,20,0.56,3
341,341_2382021,greece,Acheloos,38.4880282,21.2447262,2021,8,23,0.56,3
341,341_942022,greece,Acheloos,38.4880282,21.2447262,2022,4,9,0.78,2
341,341_2462022,greece,Acheloos,38.4880282,21.2447262,2022,6,24,0.33,4
341,341_642023,greece,Acheloos,38.4880282,21.2447262,2023,4,6,0.78,2
341,341_1662023,greece,Acheloos,38.4880282,21.2447262,2023,6,16,0.56,3
345,345_1272012,greece,Acheloos,39.49416286,21.32346778,2012,7,12,1.111,1
345,345_1442013,greece,Acheloos,39.49416286,21.32346778,2013,4,14,0.889,2
345,345_1992013,greece,Acheloos,39.49416286,21.32346778,2013,9,19,1.111,1
345,345_1072014,greece,Acheloos,39.49416286,21.32346778,2014,7,10,1.111,1
345,345_1792015,greece,Acheloos,39.49416286,21.32346778,2015,9,17,0.778,2
345,345_392018,greece,Acheloos,39.49416286,21.32346778,2018,9,3,0.9,1
345,345_1052019,greece,Acheloos,39.49416286,21.32346778,2019,5,10,0.9,1
345,345_292019,greece,Acheloos,39.49416286,21.32346778,2019,9,2,1,1
345,345_672020,greece,Acheloos,39.49416286,21.32346778,2020,7,6,0.8,2
345,345_1052021,greece,Acheloos,39.49416286,21.32346778,2021,5,10,0.9,1
345,345_3082021,greece,Acheloos,39.49416286,21.32346778,2021,8,30,0.8,2
345,345_1552022,greece,Acheloos,39.49416286,21.32346778,2022,5,15,0.7,2
345,345_2692022,greece,Acheloos,39.49416286,21.32346778,2022,9,26,0.9,1
345,345_2872023,greece,Acheloos,39.49416286,21.32346778,2023,7,28,0.7,2
346,346_1472012,greece,Acheloos,39.44086642,21.26115637,2012,7,14,1,1
346,346_1442013,greece,Acheloos,39.44086642,21.26115637,2013,4,14,0.9,1
346,346_1992013,greece,Acheloos,39.44086642,21.26115637,2013,9,19,1,1
346,346_1072014,greece,Acheloos,39.44086642,21.26115637,2014,7,10,1,1
346,346_2042015,greece,Acheloos,39.44086642,21.26115637,2015,4,20,0.7,2
346,346_1792015,greece,Acheloos,39.44086642,21.26115637,2015,9,17,0.6,3
346,346_652018,greece,Acheloos,39.44086642,21.26115637,2018,5,6,1,1
346,346_392018,greece,Acheloos,39.44086642,21.26115637,2018,9,3,1,1
346,346_1052019,greece,Acheloos,39.44086642,21.26115637,2019,5,10,1,1
346,346_292019,greece,Acheloos,39.44086642,21.26115637,2019,9,2,0.8,2
346,346_672020,greece,Acheloos,39.44086642,21.26115637,2020,7,6,0.8,2
346,346_1052021,greece,Acheloos,39.44086642,21.26115637,2021,5,10,0.9,1
346,346_3082021,greece,Acheloos,39.44086642,21.26115637,2021,8,30,0.7,2
346,346_1552022,greece,Acheloos,39.44086642,21.26115637,2022,5,15,1,1
346,346_2692022,greece,Acheloos,39.44086642,21.26115637,2022,9,26,0.8,2
346,346_442023,greece,Acheloos,39.44086642,21.26115637,2023,4,4,0.5,3
346,346_2872023,greece,Acheloos,39.44086642,21.26115637,2023,7,28,0.7,2
348,348_692012,greece,Strymonas,40.942397,23.693368,2012,9,6,0.508,3
348,348_642013,greece,Strymonas,40.942397,23.693368,2013,4,6,0.369,4
348,348_672013,greece,Strymonas,40.942397,23.693368,2013,7,6,0.442,4
348,348_2542014,greece,Strymonas,40.942397,23.693368,2014,4,25,0.344,4
348,348_3172014,greece,Strymonas,40.942397,23.693368,2014,7,31,0.289,4
348,348_1162015,greece,Strymonas,40.942397,23.693368,2015,6,11,0.687,3
348,348_2392015,greece,Strymonas,40.942397,23.693368,2015,9,23,0.388,4
348,348_2252018,greece,Strymonas,40.942397,23.693368,2018,5,22,0.28,5
348,348_1592018,greece,Strymonas,40.942397,23.693368,2018,9,15,0.63,3
348,348_2152019,greece,Strymonas,40.942397,23.693368,2019,5,21,0.55,3
348,348_1492019,greece,Strymonas,40.942397,23.693368,2019,9,14,0.72,3
348,348_1492020,greece,Strymonas,40.942397,23.693368,2020,9,14,0.68,3
348,348_3052021,greece,Strymonas,40.942397,23.693368,2021,5,30,0.35,4
348,348_2792021,greece,Strymonas,40.942397,23.693368,2021,9,27,0.51,4
348,348_1442022,greece,Strymonas,40.942397,23.693368,2022,4,14,0.81,2
348,348_2982022,greece,Strymonas,40.942397,23.693368,2022,8,29,0.4,4
348,348_2442023,greece,Strymonas,40.942397,23.693368,2023,4,24,0.39,4
348,348_2572023,greece,Strymonas,40.942397,23.693368,2023,7,25,0.45,4
351,351_1072012,greece,Pinios Thess.,39.713457,22.43364,2012,7,10,0.556,3
351,351_2542013,greece,Pinios Thess.,39.713457,22.43364,2013,4,25,0.333,4
351,351_2472013,greece,Pinios Thess.,39.713457,22.43364,2013,7,24,0.778,2
351,351_942014,greece,Pinios Thess.,39.713457,22.43364,2014,4,9,0.333,4
351,351_2582015,greece,Pinios Thess.,39.713457,22.43364,2015,8,25,0.667,3
351,351_1752018,greece,Pinios Thess.,39.713457,22.43364,2018,5,17,0.67,3
351,351_2482018,greece,Pinios Thess.,39.713457,22.43364,2018,8,24,0.56,3
351,351_562019,greece,Pinios Thess.,39.713457,22.43364,2019,6,5,0.67,2
351,351_2182019,greece,Pinios Thess.,39.713457,22.43364,2019,8,21,0.78,2
351,351_2482020,greece,Pinios Thess.,39.713457,22.43364,2020,8,24,0.33,4
351,351_1252021,greece,Pinios Thess.,39.713457,22.43364,2021,5,12,0.56,3
351,351_1472021,greece,Pinios Thess.,39.713457,22.43364,2021,7,14,0.44,4
351,351_1192022,greece,Pinios Thess.,39.713457,22.43364,2022,9,11,0.33,4
352,352_772012,greece,Pinios Pel.,37.81041836,21.23455319,2012,7,7,0.556,3
352,352_852013,greece,Pinios Pel.,37.81041836,21.23455319,2013,5,8,0.556,3
352,352_2872013,greece,Pinios Pel.,37.81041836,21.23455319,2013,7,28,0.444,4
352,352_1342014,greece,Pinios Pel.,37.81041836,21.23455319,2014,4,13,0.667,3
352,352_2372014,greece,Pinios Pel.,37.81041836,21.23455319,2014,7,23,0.444,4
352,352_1642015,greece,Pinios Pel.,37.81041836,21.23455319,2015,4,16,0.556,3
352,352_872015,greece,Pinios Pel.,37.81041836,21.23455319,2015,7,8,0.333,4
352,352_2042018,greece,Pinios Pel.,37.81041836,21.23455319,2018,4,20,0.22,5
352,352_372018,greece,Pinios Pel.,37.81041836,21.23455319,2018,7,3,0.67,3
352,352_1042019,greece,Pinios Pel.,37.81041836,21.23455319,2019,4,10,0.44,4
352,352_2062019,greece,Pinios Pel.,37.81041836,21.23455319,2019,6,20,0.44,4
352,352_2172020,greece,Pinios Pel.,37.81041836,21.23455319,2020,7,21,0.67,3
352,352_1742021,greece,Pinios Pel.,37.81041836,21.23455319,2021,4,17,0.67,3
352,352_462021,greece,Pinios Pel.,37.81041836,21.23455319,2021,6,4,0.44,4
352,352_1242022,greece,Pinios Pel.,37.81041836,21.23455319,2022,4,12,0.67,3
352,352_2262022,greece,Pinios Pel.,37.81041836,21.23455319,2022,6,22,0.44,4
352,352_2632023,greece,Pinios Pel.,37.81041836,21.23455319,2023,3,26,0.78,2
352,352_1582023,greece,Pinios Pel.,37.81041836,21.23455319,2023,8,15,0.44,4
353,353_852013,greece,Peiros,38.12798879,21.6243459,2013,5,8,0.5,3
353,353_1342014,greece,Peiros,38.12798879,21.6243459,2014,4,13,0.8,2
353,353_642015,greece,Peiros,38.12798879,21.6243459,2015,4,6,0.7,2
353,353_2842018,greece,Peiros,38.12798879,21.6243459,2018,4,28,0.8,2
353,353_1152019,greece,Peiros,38.12798879,21.6243459,2019,5,11,0.7,2
353,353_1642021,greece,Peiros,38.12798879,21.6243459,2021,4,16,0.4,4
353,353_1042022,greece,Peiros,38.12798879,21.6243459,2022,4,10,0.4,4
353,353_442023,greece,Peiros,38.12798879,21.6243459,2023,4,4,0.4,4
359,359_592012,greece,Loudias,40.67399322,22.54061186,2012,9,5,0.222,5
359,359_542013,greece,Loudias,40.67399322,22.54061186,2013,4,5,0.444,4
359,359_372013,greece,Loudias,40.67399322,22.54061186,2013,7,3,0.444,4
359,359_2242014,greece,Loudias,40.67399322,22.54061186,2014,4,22,0.444,4
359,359_2972014,greece,Loudias,40.67399322,22.54061186,2014,7,29,0.444,4
359,359_2342015,greece,Loudias,40.67399322,22.54061186,2015,4,23,0.333,4
359,359_2482015,greece,Loudias,40.67399322,22.54061186,2015,8,24,0.444,4
359,359_2152018,greece,Loudias,40.67399322,22.54061186,2018,5,21,0.56,3
359,359_7102018,greece,Loudias,40.67399322,22.54061186,2018,10,7,0.44,4
359,359_1252019,greece,Loudias,40.67399322,22.54061186,2019,5,12,0.67,3
359,359_2172019,greece,Loudias,40.67399322,22.54061186,2019,7,21,0.67,3
359,359_1372020,greece,Loudias,40.67399322,22.54061186,2020,7,13,0.44,4
359,359_2552021,greece,Loudias,40.67399322,22.54061186,2021,5,25,0.44,4
359,359_2272021,greece,Loudias,40.67399322,22.54061186,2021,7,22,0.44,4
359,359_1242022,greece,Loudias,40.67399322,22.54061186,2022,4,12,0.33,4
359,359_1672022,greece,Loudias,40.67399322,22.54061186,2022,7,16,0.44,4
359,359_1452023,greece,Loudias,40.67399322,22.54061186,2023,5,14,0.22,5
359,359_2792023,greece,Loudias,40.67399322,22.54061186,2023,9,27,0.22,5
