"Filename","Dataset.ID","Unique.ID","country","first.prov","river","latitude","longitude","method","units","st.yr","ed.yr","num.yr","dur.yr"
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2737","England","James Sinclair","ST.JOHNS BECK",54.6123546636,-3.0624393163,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,18,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2738","England","James Sinclair","BRATHAY",54.422313073,-2.977773322,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,19,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2739","England","James Sinclair","DERWENT (CUMBRIA)",54.5480846689,-3.1529402551,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2741","England","James Sinclair","EDEN (NW NORTH)",54.4605143362,-2.3546915661,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,8,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2742","England","James Sinclair","COCKER (DERWENT)",54.6610528862,-3.3617687324,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,10,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2743","England","James Sinclair","PETTERIL",54.7241065138,-2.794175967,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,7,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2744","England","James Sinclair","KENT",54.3047959005,-2.7490553505,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2745","England","James Sinclair","KING WATER",54.971489469,-2.7401425812,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2746","England","James Sinclair","CALDEW",54.9010901744,-2.9459903901,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,18,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2747","England","James Sinclair","IRTHING",54.9146818256,-2.8153029774,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,8,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2749","England","James Sinclair","LYNE",54.9881451902,-2.9163741011,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,8,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2751","England","James Sinclair","CALDER (CALDER (CUMBRIA))",54.4400610459,-3.474083693,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,9,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2752","England","James Sinclair","ESK (ESK)",54.3972085035,-3.2244883811,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,9,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2753","England","James Sinclair","IRT",54.3827410145,-3.417318209,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,18,23
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2755","England","James Sinclair","ESK (ESK)",54.3685110346,-3.3403560703,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,17,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2756","England","James Sinclair","IRT",54.4216625574,-3.3454823166,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,7,21
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2757","England","James Sinclair","GRETA (DERWENT)",54.6030650907,-3.1439516339,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2758","England","James Sinclair","SWINDALE BECK (LOWTHER)",54.5398340456,-2.7186738482,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,12,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2759","England","James Sinclair","PETTERIL",54.8057305345,-2.8541027402,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2016,8,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2760","England","James Sinclair","EHEN",54.5279069301,-3.4382766704,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,13,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2761","England","James Sinclair","ANNAS",54.2685001908,-3.3990961713,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,9,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2762","England","James Sinclair","WAMPOOL",54.890270759,-3.1818713253,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2765","England","James Sinclair","EDEN (NW NORTH)",54.9137069372,-2.9733513241,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2769","England","James Sinclair","WEAVER",53.2797065314,-2.5997268689,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2770","England","James Sinclair","CLOUGH BK",53.2022072884,-2.0462755641,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2024,9,21
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2771","England","James Sinclair","ALT",53.5430426275,-3.0470237869,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2017,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2773","England","James Sinclair","SHAW BK",53.4833132424,-2.459346102,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,10,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2774","England","James Sinclair","NEWLAND BECK",54.2089997401,-3.071145919,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,16,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2775","England","James Sinclair","ANNAS",54.2782254894,-3.3716717776,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2017,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2776","England","James Sinclair","CALDER (CALDER)",53.7937881081,-2.3458467038,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,18,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2777","England","James Sinclair","COCKER (DERWENT)",54.6185797999,-3.3153619706,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,13,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2779","England","James Sinclair","HODDER",53.92624214,-2.5222965035,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,15,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2780","England","James Sinclair","ESK (BORDER ESK)",54.9872053622,-2.9970083762,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2781","England","James Sinclair","DARWEN",53.7432940022,-2.6440935591,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,9,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2784","England","James Sinclair","EDEN (NW NORTH)",54.9036551121,-2.9569829996,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,9,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2786","England","James Sinclair","DEEP MEADOWS BECK",54.1272088496,-3.1359202611,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2787","England","James Sinclair","WYRE",53.9196668266,-2.7704119367,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,15,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2788","England","James Sinclair","DERWENT (CUMBRIA)",54.6235166886,-3.1734429531,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2016,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2794","England","James Sinclair","HODDER",54.0209606741,-2.4376297173,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2012,2023,11,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2795","England","James Sinclair","LOSTOCK",53.6719923588,-2.7459505364,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2796","England","James Sinclair","GELT",54.9249230624,-2.751738505,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,18,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2798","England","James Sinclair","LOSTOCK",53.6884700486,-2.6177708274,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,8,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2799","England","James Sinclair","HODDER",53.8479511763,-2.4509285952,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2014,11,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2800","England","James Sinclair","ELLEN",54.7143347611,-3.4919503218,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2803","England","James Sinclair","WHIT BECK (DERWENT)",54.6123937705,-3.3073118551,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2810","England","James Sinclair","KIRK BECK (LYNE)",55.0629574474,-2.7074470548,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,11,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2811","England","James Sinclair","GAMBLESBY BECK",54.751949486,-2.6284617743,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2017,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2815","England","James Sinclair","SWINDALE BECK (EDEN)",54.6228201912,-2.4877929749,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,8,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2818","England","James Sinclair","ARGILL BECK",54.5110751678,-2.2712484854,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2018,7,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2825","England","James Sinclair","KENT",54.2780263157,-2.7570773734,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,15,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2826","England","James Sinclair","SCANDAL BECK",54.4940610628,-2.3817217735,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,8,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2827","England","James Sinclair","CRAKE",54.2547154196,-3.0656381956,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2828","England","James Sinclair","PILLING WATER",53.9234026425,-2.8940072435,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,7,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2829","England","James Sinclair","TARNBROOK WYRE",53.9940856229,-2.6265619195,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2012,10,11
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2830","England","James Sinclair","EDEN (NW NORTH)",54.6468722752,-2.6153250651,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,21,21
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2831","England","James Sinclair","BRUN",53.7933484427,-2.2387773683,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2832","England","James Sinclair","CALDER (CALDER)",53.7818539277,-2.2242187097,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,14,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2833","England","James Sinclair","EDEN (NW NORTH)",54.9008924781,-2.8265484921,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,18,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2834","England","James Sinclair","CRAKE",54.2917043146,-3.0902234769,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,16,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2835","England","James Sinclair","WENNING",54.1243876769,-2.5877050517,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2838","England","James Sinclair","WEAVER",53.0444239737,-2.510063159,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,10,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2841","England","James Sinclair","BIRKET",53.4099712938,-3.0774665177,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,11,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2842","England","James Sinclair","MERSEY",53.3971682185,-2.4819092058,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2016,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2843","England","James Sinclair","BRADSHAW BK (CROAL)",53.6049075973,-2.4048840319,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,20,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2844","England","James Sinclair","WHITENDALE RIVER",53.9749423173,-2.5294465745,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,13,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2846","England","James Sinclair","ELLER BROOK (DOUGLAS)",53.5999774267,-2.8265544968,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2849","England","James Sinclair","DITTON BK",53.3736600726,-2.8200315166,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,8,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2850","England","James Sinclair","ETHEROW",53.4129876174,-2.0524194821,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2851","England","James Sinclair","BACK DRAIN",53.6762993325,-2.9374233977,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,8,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2852","England","James Sinclair","CROWTON BK",53.2683741664,-2.6339037217,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,9,23
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2853","England","James Sinclair","NEWLANDS BECK",54.6023285841,-3.1767188511,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,8,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2854","England","James Sinclair","EAMONT",54.6133837391,-2.8217003584,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,9,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2856","England","James Sinclair","CHURCH BECK",54.3684746208,-3.0753881582,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,8,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2857","England","James Sinclair","GRETA (LUNE)",54.1484521473,-2.5976756509,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2858","England","James Sinclair","THISTLETON BROOK",53.837906454,-2.9014551248,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,7,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2860","England","James Sinclair","WINSTER",54.2454364201,-2.8863840898,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2862","England","James Sinclair","WINSTER",54.2979890567,-2.896948436,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2865","England","James Sinclair","CHAPEL BECK (LUNE)",54.4517938785,-2.5823951202,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,7,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2866","England","James Sinclair","CUDDINGTON BK",53.2515402069,-2.6041136395,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2021,7,19
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2867","England","James Sinclair","CUNSEY BECK (ESTHWAITE)",54.334263175,-2.953073725,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2868","England","James Sinclair","DELPH BK",53.6295137883,-2.446370843,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2008,2021,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2870","England","James Sinclair","EEA",54.1806946585,-2.9818655954,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,8,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2871","England","James Sinclair","LUNE (NW CENTRAL)",54.0760114461,-2.7456736711,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,22,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2872","England","James Sinclair","GRIZEDALE",53.9909139753,-2.6632402683,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2014,9,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2874","England","James Sinclair","VALLEY BROOK",53.0936648306,-2.4310089172,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,9,23
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2875","England","James Sinclair","TATTON MERE STREAM",53.3349742979,-2.3628273846,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2017,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2876","England","James Sinclair","MINT",54.3420167484,-2.7352125424,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,7,12
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2878","England","James Sinclair","CONDER",53.9919941481,-2.7906749038,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2879","England","James Sinclair","KEER",54.140950364,-2.7231616967,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,15,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2881","England","James Sinclair","RUSLAND POOL",54.2886910939,-3.0175097769,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2882","England","James Sinclair","POOLSTOCK BROOK",53.5332352414,-2.6390622744,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,12,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2883","England","James Sinclair","SPRINT",54.3569772513,-2.7503441769,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,8,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2885","England","James Sinclair","WYRE",53.8633034935,-2.8205886291,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,13,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2887","England","James Sinclair","RIVACRE BK",53.2948161152,-2.9282685699,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,9,23
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2888","England","James Sinclair","LEVEN",54.2696112581,-2.9728003613,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,9,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2889","England","James Sinclair","CALDER (WYRE)",53.9216310737,-2.7067239876,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2006,2021,10,16
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2891","England","James Sinclair","KIRKBY POOL",54.2654396709,-3.1811164893,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,7,14
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2892","England","James Sinclair","RAINFORD BK",53.4772000089,-2.7548711911,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,8,17
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2894","England","James Sinclair","EAGLEY BK",53.6175058007,-2.4389727516,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2012,11,11
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2895","England","James Sinclair","LOSTOCK",53.699506662,-2.714885481,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2020,15,19
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2896","England","James Sinclair","IRWELL",53.6836371412,-2.3111014546,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,7,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2897","England","James Sinclair","CROAL",53.5582948598,-2.3883009765,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2898","England","James Sinclair","SUDELL BROOK",53.5460707667,-2.9792294014,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2007,2017,9,11
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2899","England","James Sinclair","FINE JANE BROOK (ALT)",53.582917575,-3.0145659455,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2900","England","James Sinclair","GOWY",53.265246748,-2.8542373065,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,8,20
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2901","England","James Sinclair","WEAVER",53.2510165068,-2.5188711148,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2902","England","James Sinclair","GOWY",53.149244694,-2.7482682214,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,17,18
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2904","England","James Sinclair","BOLLIN",53.2420648846,-2.0902976907,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,20,22
"ENG_062_MZB_LO2.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_2907","England","James Sinclair","GILPIN",54.2926355387,-2.8339637207,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,9,22
