country,prov,origin,dataset.id,group,org.site,unique.id,river,latitude,longitude,st.yr,ed.yr,yr.ln,yr.num
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,166,55439,ENG_041_MZB_LO_3656,Woldgrift Drain,53.291143,0.21359168,1995,2018,24,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,167,55467,ENG_041_MZB_LO_3657,Brampton Branch - Upper,52.339352,-0.92115494,1994,2018,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,168,55471,ENG_041_MZB_LO_3658,Brampton Branch - Lower,52.280953,-0.92550524,1994,2019,26,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,169,55472,ENG_041_MZB_LO_3659,Brampton Branch - Lower,52.258334,-0.90993554,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,170,55493,ENG_041_MZB_LO_3660,North Level Pumped Areas 2 and 3,52.577523,-0.12281081,1994,2017,24,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,171,55499,ENG_041_MZB_LO_3661,Chater - Upper,52.614301,-0.61629237,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,172,55501,ENG_041_MZB_LO_3662,Chater - Lower,52.627568,-0.54915114,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,173,55517,ENG_041_MZB_LO_3663,Vernatt's Drain,52.707624,-0.28301984,1995,2018,24,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,174,55521,ENG_041_MZB_LO_3664,Brampton Branch - Lower,52.242168,-0.91179623,1994,2018,25,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,175,55538,ENG_041_MZB_LO_3665,Eye Brook,52.575172,-0.76485801,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,176,55539,ENG_041_MZB_LO_3666,Eye Brook,52.531578,-0.72332883,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,177,55555,ENG_041_MZB_LO_3667,West Glen - conf West Glen trib to conf East Glen River,52.747325,-0.4918412,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,178,55556,ENG_041_MZB_LO_3668,West Glen - conf West Glen trib to conf East Glen River,52.68797,-0.42138975,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,179,55563,ENG_041_MZB_LO_3669,East Glen River,52.70836,-0.39993062,1994,2018,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,180,55564,ENG_041_MZB_LO_3670,Glen,52.720456,-0.36395234,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,181,55565,ENG_041_MZB_LO_3671,Glen,52.750947,-0.29465228,1994,2018,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,182,55576,ENG_041_MZB_LO_3672,"Welton Village Trib, Whilton branch of R. Nene",52.319975,-1.1536258,1995,2017,23,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,183,55577,ENG_041_MZB_LO_3673,North Gwash,52.667615,-0.70632505,1994,2017,24,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,184,55582,ENG_041_MZB_LO_3674,South Gwash,52.636716,-0.71879277,1994,2018,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,185,55583,ENG_041_MZB_LO_3675,Gwash,52.663187,-0.59528967,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,186,55584,ENG_041_MZB_LO_3676,Gwash,52.673292,-0.53876278,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,187,55588,ENG_041_MZB_LO_3677,Gwash,52.681286,-0.4600929,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,188,55596,ENG_041_MZB_LO_3678,Harpers Brook,52.45567,-0.60926076,1994,2013,20,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,189,55598,ENG_041_MZB_LO_3679,Harpers Brook,52.407368,-0.55491631,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,190,55599,ENG_041_MZB_LO_3680,Harrowden Brook (Nene),52.316206,-0.67818757,1994,2016,23,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,191,55666,ENG_041_MZB_LO_3681,Nene - headwaters to conf Whilton Branch,52.228387,-1.1535379,1994,2018,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,192,55669,ENG_041_MZB_LO_3682,Nene - conf Whilton Branch to conf Brampton Branch,52.231729,-1.0570112,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,193,55673,ENG_041_MZB_LO_3683,Nene - conf Whilton Branch to conf Brampton Branch,52.230271,-0.93330332,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,194,55676,ENG_041_MZB_LO_3684,Nene - conf Brampton Branch to conf Ise,52.244505,-0.78284753,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,195,55677,ENG_041_MZB_LO_3685,Nene - conf Brampton Branch to conf Ise,52.249499,-0.74462472,1995,2018,24,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,196,55678,ENG_041_MZB_LO_3686,Nene - conf Brampton Branch to conf Ise,52.264496,-0.71782495,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,197,55694,ENG_041_MZB_LO_3687,Nene - Islip to tidal,52.579097,-0.41497249,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,198,55714,ENG_041_MZB_LO_3688,North Brook (Welland),52.669372,-0.58621801,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,199,55740,ENG_041_MZB_LO_3690,Ise - Upper,52.434931,-0.76584036,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,200,55741,ENG_041_MZB_LO_3691,Ise - Upper,52.439099,-0.73483008,1994,2015,22,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,201,55743,ENG_041_MZB_LO_3692,Ise - Upper,52.412571,-0.69295179,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,202,55745,ENG_041_MZB_LO_3693,Ise - Lower,52.364053,-0.69585261,1994,2013,20,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,203,55760,ENG_041_MZB_LO_3694,South Holland Main Drain,52.750104,0.043144862,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,204,55765,ENG_041_MZB_LO_3695,Slade Brook,52.378693,-0.72086674,1994,2014,21,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,205,55784,ENG_041_MZB_LO_3696,Swanspool Brook,52.299721,-0.67618533,1994,2016,23,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,206,55792,ENG_041_MZB_LO_3697,Glen,52.751867,-0.2960981,1995,2016,22,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,207,55814,ENG_041_MZB_LO_3698,Welland - headwaters to conf Jordan,52.444564,-1.0274623,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,208,55816,ENG_041_MZB_LO_3699,Welland - conf Jordan to conf Langton Bk,52.487472,-0.89691687,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,209,55824,ENG_041_MZB_LO_3700,Welland - conf Langton Bk to conf Gwash,52.5974,-0.54653063,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,210,55825,ENG_041_MZB_LO_3701,Welland - conf Langton Bk to conf Gwash,52.620252,-0.5390524,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,211,55826,ENG_041_MZB_LO_3702,Welland - conf Langton Bk to conf Gwash,52.644185,-0.51165019,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,212,55832,ENG_041_MZB_LO_3703,Maxey Cut,52.65709,-0.27021539,1994,2018,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,213,55834,ENG_041_MZB_LO_3704,Welland - conf Greatford Cut to tidal,52.778514,-0.15420539,1995,2019,25,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,214,55842,ENG_041_MZB_LO_3705,Whilton Branch - Upper,52.304794,-1.0877261,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,215,55849,ENG_041_MZB_LO_3706,Willow Brook (Nene),52.538454,-0.58332012,1995,2014,20,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,216,55854,ENG_041_MZB_LO_3707,Willow Brook (Nene),52.528995,-0.43548445,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,217,55858,ENG_041_MZB_LO_3708,Southern Stream,52.488004,-0.67534119,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,218,55869,ENG_041_MZB_LO_3709,Wootton Brook,52.207205,-0.92289453,1995,2019,25,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,219,55938,ENG_041_MZB_LO_3710,Little Ouse (Hopton Common to Sapiston Confl),52.386935,0.77831911,1994,2017,24,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,220,55963,ENG_041_MZB_LO_3711,Wissey - Lower,52.518041,0.66293879,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,221,55971,ENG_041_MZB_LO_3712,Cavenham Stream,52.313293,0.59983027,1994,2018,25,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,222,56034,ENG_041_MZB_LO_3713,Burwell Lode,52.286672,0.28073778,1994,2015,22,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,223,56065,ENG_041_MZB_LO_3714,Cam (Audley End to Stapleford),52.062132,0.19238021,1994,2019,26,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,224,56226,ENG_041_MZB_LO_3715,Ivel (US Henlow),52.031481,-0.266488,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,225,56275,ENG_041_MZB_LO_3716,Kym,52.26879,-0.35357724,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,226,56336,ENG_041_MZB_LO_3717,Nar upstream of Abbey Farm,52.688168,0.5824517,1994,2019,26,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,227,56404,ENG_041_MZB_LO_3718,Ouzel Brook,51.897649,-0.59196483,1994,2018,25,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,228,56478,ENG_041_MZB_LO_3719,Tove (DS Greens Norton),52.132572,-0.95787412,1994,2019,26,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,229,56491,ENG_041_MZB_LO_3720,Ouse (Brackley to Buckingham),52.00123,-1.0512566,1995,2019,25,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,230,56698,ENG_041_MZB_LO_3721,Welland - headwaters to conf Jordan,52.471095,-0.97535173,1994,2017,24,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,231,40,ENG_041_MZB_LO_3722,Black Brook from Source to River Calder,53.662048,-1.9046251,1994,2015,22,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,231,40,ENG_041_MZB_LO_3722,Black Brook from Source to River Calder,53.662048,-1.9046251,1994,2015,22,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,232,110,ENG_041_MZB_LO_3723,Barben Beck/River Dibb Catchment (trib of Wharfe),54.044056,-1.9404062,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,233,118,ENG_041_MZB_LO_3724,Don from Source to Scout Dyke,53.518202,-1.7632107,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,234,147,ENG_041_MZB_LO_3725,Esk from Sleddale Beck to Ruswarp,54.461457,-0.66177335,1994,2019,26,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,235,198,ENG_041_MZB_LO_3726,Little Don from Source to River Don,53.478952,-1.56565,1994,2015,22,15
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,236,213,ENG_041_MZB_LO_3727,Mill Beck 2 (Ellerker Area),53.755813,-0.6304588,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,237,314,ENG_041_MZB_LO_3729,Ure from Mill Beck to Thornton Steward Beck,54.300131,-1.8601358,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,238,323,ENG_041_MZB_LO_3730,Ure from River Tutt to River Swale,54.097373,-1.3944419,1994,2016,23,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,239,339,ENG_041_MZB_LO_3732,Wharfe from Hundwith Beck to River Washburn,53.905324,-1.7153368,1995,2018,24,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,240,341,ENG_041_MZB_LO_3733,Wharfe from Park Gill Bk to Barben Beck/River Dibb,54.071033,-2.006077,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,241,347,ENG_041_MZB_LO_3735,Wharfe from Collingham Beck to Tadcaster Weir,53.906566,-1.343929,1994,2019,26,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,242,418,ENG_041_MZB_LO_3736,Ewden Beck from Source to River Don,53.467651,-1.6376044,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,243,439,ENG_041_MZB_LO_3737,Hebden Water from Widdop Beck to R Calder,53.741927,-2.0133504,1995,2018,24,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,244,473,ENG_041_MZB_LO_3738,Loxley from Source to Strines Dyke,53.441954,-1.6352486,1997,2019,23,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,245,1052,ENG_041_MZB_LO_3739,Aire from Malham Tarn to Malham Beck,54.055659,-2.1511926,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,246,1151,ENG_041_MZB_LO_3740,Graining Water from Widdop Resr to Hebden Wat,53.778464,-2.0646073,1995,2018,24,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,247,1153,ENG_041_MZB_LO_3741,Crimsworth Dean Beck from Source to Hebden Water,53.759776,-2.0181037,1995,2019,25,23
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,248,1169,ENG_041_MZB_LO_3742,Cragg Brook from Source to River Calder,53.704995,-2.0034466,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,249,1182,ENG_041_MZB_LO_3743,Colne from Wessenden Brook to R Holme,53.61606,-1.855192,1995,2010,16,16
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,250,1239,ENG_041_MZB_LO_3744,Don from Scout Dyke to the Little Don,53.51475,-1.5900615,1995,2017,23,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,251,1240,ENG_041_MZB_LO_3745,Little Don from Source to River Don,53.501888,-1.7027118,1995,2019,25,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,252,968,ENG_041_MZB_LO_3746,Wharfe from Barben Beck/River Dibb to Hundwith Beck,53.972121,-1.8917245,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,253,969,ENG_041_MZB_LO_3747,Wharfe from R Washburn to Collingham Beck,53.908341,-1.5311317,1995,2019,25,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,254,1245,ENG_041_MZB_LO_3748,Loxley from Strines Dyke to River Don,53.401672,-1.5520883,1995,2019,25,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,255,1413,ENG_041_MZB_LO_3749,Holme from Source to New Mill Dike,53.562767,-1.8034083,1995,2017,23,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,256,1482,ENG_041_MZB_LO_3751,Ryburn from Booth Dean Clough to R Calder,53.674655,-1.9409265,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,257,1486,ENG_041_MZB_LO_3752,Colne from Source to Wessenden Brook,53.601674,-1.9305105,1995,2014,20,17
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,258,1573,ENG_041_MZB_LO_3753,Hebble Brook from Source to River Calder,53.765907,-1.9058014,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,259,1576,ENG_041_MZB_LO_3754,Hebden Water from Widdop Beck to R Calder,53.772263,-2.0424307,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,260,1580,ENG_041_MZB_LO_3755,Rivelin from Source to River Loxley,53.380384,-1.5659315,1996,2019,24,22
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,261,1584,ENG_041_MZB_LO_3756,Holme from Source to New Mill Dike,53.55589,-1.8203314,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,262,1594,ENG_041_MZB_LO_3759,Worth from Source to Bridgehouse Beck,53.832517,-1.9911961,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,263,1597,ENG_041_MZB_LO_3760,Walsden Water from Source to River Calder,53.708552,-2.1248707,1995,2019,25,18
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,264,47078,ENG_041_MZB_LO_3762,Sence from Countesthorpe Brook to Soar,52.573939,-1.132322,1994,2014,21,15
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,265,47138,ENG_041_MZB_LO_3763,Derwent from Wye to Amber,53.084898,-1.5072779,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,266,47255,ENG_041_MZB_LO_3764,Tame - R Rea to R Blythe,52.520221,-1.7523655,1994,2018,25,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,267,47257,ENG_041_MZB_LO_3765,Hamps from Source to R Manifold,53.048998,-1.8761457,1994,2015,22,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,268,47310,ENG_041_MZB_LO_3766,Churnet from Meerbrook to Leekbrook,53.094899,-2.0402788,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,269,48036,ENG_041_MZB_LO_3767,Trent from Fowlea Brook to Tittensor,52.963497,-2.1994557,1994,2016,23,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,270,48310,ENG_041_MZB_LO_3768,Mease from Gilwiskaw Bk to Hooborough Brook,52.70816,-1.5547487,1994,2018,25,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,271,48406,ENG_041_MZB_LO_3769,Trent from Tittensor to River Sow,52.897952,-2.1471254,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,272,48459,ENG_041_MZB_LO_3770,Erewash from Gilt Brook to Trent,52.939919,-1.281262,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,273,49039,ENG_041_MZB_LO_3771,Trent from Derwent to Soar,52.875316,-1.3016454,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,274,49170,ENG_041_MZB_LO_3772,Rainworth Water from Source to Gallow Hole Dyke,53.151277,-1.0414789,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,275,49171,ENG_041_MZB_LO_3773,Churnet from Consall to River Dove,52.950978,-1.8436814,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,276,50020,ENG_041_MZB_LO_3777,Quorn Brook Catchment (trib of Soar),52.683837,-1.2292589,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,277,50031,ENG_041_MZB_LO_3778,Blithe from Source to Tad Brook,52.830603,-1.9301989,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,278,50916,ENG_041_MZB_LO_3782,Trent from Soar to The Beck,52.94341,-1.1309028,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,279,51097,ENG_041_MZB_LO_3783,Manifold - source to conf R Dove,53.054285,-1.7985511,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,280,51262,ENG_041_MZB_LO_3784,Hilton Bk (trib of R Dove),52.872334,-1.6419135,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,281,51342,ENG_041_MZB_LO_3785,Derwent from Westend to Wye,53.321816,-1.6516757,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,282,51392,ENG_041_MZB_LO_3786,Blithe - Tad Bk to R Trent,52.768488,-1.8398883,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,283,51715,ENG_041_MZB_LO_3788,Churnet from Meerbrook to Leekbrook,53.120075,-2.011913,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,284,51838,ENG_041_MZB_LO_3789,Dover Beck Catchment (trib of Trent),53.025316,-1.0278723,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,285,51896,ENG_041_MZB_LO_3790,Poulter from Millwood Brook to Maun,53.269194,-0.95337584,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,286,52314,ENG_041_MZB_LO_3791,Dove - R Churnet to R Trent,52.932108,-1.8497001,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,287,52480,ENG_041_MZB_LO_3792,Poulter from Source to Millwood Brook,53.23398,-1.1609874,1994,2019,26,21
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,288,52491,ENG_041_MZB_LO_3793,Mease from Hooborough Brook to Trent,52.722412,-1.7171701,1994,2014,21,20
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,289,52850,ENG_041_MZB_LO_3794,Dove - R Churnet to R Trent,52.841767,-1.6039505,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,290,52926,ENG_041_MZB_LO_3796,Churnet from Endon Brook to Consall,53.066138,-2.0283133,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,291,52988,ENG_041_MZB_LO_3797,Dover Beck Catchment (trib of Trent),53.00332,-0.97769907,1994,2018,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,292,53423,ENG_041_MZB_LO_3798,Blythe from Patrick Bridge to R Tame,52.505692,-1.6905696,1994,2014,21,19
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,293,53594,ENG_041_MZB_LO_3799,Idle from Ryton to Trent,53.42702,-1.0142188,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,294,53757,ENG_041_MZB_LO_3800,Torne/Three Rivers from Mother Drain to Trent,53.503534,-1.0275219,1994,2019,26,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,295,53973,ENG_041_MZB_LO_3803,Churnet from Meerbrook to Leekbrook,53.11288,-2.0328261,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,296,54999,ENG_041_MZB_LO_3804,Rase from Market Rasen to Bishopbridge,53.406636,-0.4490667,1995,2019,25,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,297,55002,ENG_041_MZB_LO_3805,Ancholme from Bishopbridge to the Humber,53.51326,-0.49192841,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,298,55006,ENG_041_MZB_LO_3806,Ancholme from Bishopbridge to the Humber,53.658448,-0.52912359,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,299,55067,ENG_041_MZB_LO_3807,Caistor Canal Catchment (trib of Ancholme),53.477853,-0.46455345,1995,2018,24,24
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,300,55172,ENG_041_MZB_LO_3808,Laceby Beck / River Freshney Catchment (to N Sea),53.527436,-0.15649897,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,301,55173,ENG_041_MZB_LO_3809,Laceby Beck / River Freshney Catchment (to N Sea),53.541051,-0.16496261,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,302,55174,ENG_041_MZB_LO_3810,Laceby Beck / River Freshney Catchment (to N Sea),53.549849,-0.15250588,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,303,55250,ENG_041_MZB_LO_3811,Caistor Canal Catchment (trib of Ancholme),53.48653,-0.3299782,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,304,55274,ENG_041_MZB_LO_3812,Rase from source to Market Rasen,53.410094,-0.24432726,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,305,55277,ENG_041_MZB_LO_3813,Rase from Market Rasen to Bishopbridge,53.390341,-0.37296525,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,306,55287,ENG_041_MZB_LO_3814,Louth Canal,53.365168,-0.016219338,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,307,55336,ENG_041_MZB_LO_3815,Skitter Beck / East Halton Beck,53.60522,-0.31030553,1995,2019,25,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,308,142369,ENG_041_MZB_LO_3816,Loxley from Strines Dyke to River Don,53.408739,-1.5697348,2002,2019,18,16
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,309,55395,ENG_041_MZB_LO_3817,Waithe Beck lower catchment (to Tetney Lock),53.49672,-0.11340197,1994,2019,26,26
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,310,55397,ENG_041_MZB_LO_3818,Waithe Beck lower catchment (to Tetney Lock),53.494449,-0.005666519,1994,2019,26,25
England,John Francis Murphy,"first call, data Ellen used",ENG_041_MZB_LO,311,55415,ENG_041_MZB_LO_3819,Winterton Beck from Source to the Humber,53.671262,-0.62404403,1995,2019,25,25
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,312,33490,ENG_042_MZB_LO_1,BEANE,51.922181,-0.121974,2007,2017,11,11
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,314,34019,ENG_042_MZB_LO_3,BEANE,51.868307,-0.128563,2008,2017,10,10
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,315,34242,ENG_042_MZB_LO_4,BEANE,51.802604,-0.07685,2009,2018,10,10
